,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,-1.1793503356118065,1.0931549739434088,-1.0932984851821217,1.8312840820052283,-0.21248854491443758,-0.19999241228508036,-0.5237490801410211,1.1325375811240166,0.38413080265163124,-0.3575642019358961,1.1004729815877334,-0.5368670446045576,0.08678496070604823,-2.3462502280539463,-0.5857624352477931,-0.26912991828959343,1.0443851921897795,-1.012265461454534,-0.15540724989768237,1.366739688943156,23,28,0.04357389686337055,0.34156698564593296
1,0.6604176634508087,0.45375000173153984,0.2988669025730454,1.5627691953437868,0.5973839106284266,0.9851972472516614,0.496383395100193,-0.05833182498478612,-0.09242146490707992,-0.3612939641463217,0.280985537097389,-0.40966337533237657,0.32238348806172834,0.7093228013709622,1.2687557770235411,-0.03428196986757125,-0.3810195705835377,0.24528733830636762,0.7830312665318384,-1.7917840419979298,25,35,0.10318181818181818,0.3931785243741766
2,1.9734977757303958,-0.2789774329466214,1.1927700052910424,0.08226090638634177,1.823225610811203,-0.4941347321899281,0.08280305619767295,-0.6617996015502833,0.297643868143368,0.35184704847357334,0.1455882429753672,-0.45552152428001585,-0.6953486978179593,1.2658976987180663,-0.3318525450241949,-1.9173426904676294,1.9536170244262514,0.1199732190011304,-1.0654257971272831,-0.2683561037493957,28,40,0.09750789750789751,0.4000424125424127
3,-0.03831350225070896,1.7485322311018563,1.3216896760923564,0.4092026354949648,0.8653877772101644,-0.9581134535923196,-2.440522293954879,-2.09741839487038,-0.22856475126447712,-0.026510687821211288,-0.5934625341063581,0.39745113802997156,1.302010114627261,0.31565414284365184,-0.033495934306432926,1.4716072926655286,0.08125671987793182,0.20735954261925496,0.5485473471438629,-0.09857300764124559,16,40,0.033077395577395585,0.32190534690534695
4,0.23249891277410395,-1.8180023259872644,1.407817505868278,-0.09610086005720242,-2.434216780066928,0.12880934374414518,0.4878039450730547,0.9056067018912825,-1.2523091761873906,-0.34770023785486925,-1.0133399378084884,-0.7573320219365466,-1.597505465098145,-1.4854372752586351,0.5189216005934261,0.8964696399180629,0.908012833349555,1.1196292593901045,0.20810163220615427,-0.027317062890531544,27,39,0.015447658402203851,0.450444214876033
5,-0.8201186911097651,1.4054404246970793,-0.19088377601206674,0.3353720025688591,0.3537337673394475,-2.0760038959517564,-2.4764207742241275,0.1734546701463573,-1.0577437944972954,0.227037152232508,0.9277365173396306,1.1085815836456554,-2.444355854491706,-0.45420513670218315,-0.053393937740567624,-0.8244178041965136,0.5828567081638549,0.9404176599840728,-0.7677600226873478,0.3000128137593291,25,31,0.034926948051948056,0.4628814935064935
6,0.054043467401447685,0.3654506947558506,-0.20608646823242605,-1.123600171787839,0.18612222225862826,-1.342971042065714,0.0764142053389511,0.715958474272528,1.2246716173331182,-1.2655273169466321,-0.031243754514745814,1.174605076290304,0.7285194507241631,-1.0203656298012347,-1.1069013213655228,1.7261969766018983,-0.4622215318621298,0.43129028489751225,1.4110402739768753,-0.9020985891117197,13,39,0.07285690235690236,0.3196936026936027
7,1.5635294120733554,0.5513176100373332,-1.999291055735986,0.5872962409926934,-0.36107299559909334,0.8036154212696479,-0.16985982239064204,0.8581546423789838,2.354714676143305,-0.7196350907230763,-0.19134541329410934,-0.6468966180805183,1.042615882979297,0.293907617912735,-0.37434943029772655,0.334227923298177,0.9355530767826047,0.08691954373604782,-1.3615174852665262,0.23490883517568328,15,41,0.014884135472370774,0.38199643493761143
8,-0.027235855127180037,-0.3594702683358121,-0.009590540499830002,-0.8665872227840575,-0.7366440933180435,0.12031744759005839,-0.6717074276527959,0.7782039340017838,1.6551966141207375,-0.2072996978047762,1.207704193089819,0.32570793841608303,-0.06872496406046391,0.722445061081247,-0.22005585061847868,-0.512143868788242,0.41267023159871064,1.5236536473400308,-1.3634889414704616,0.601908858611962,24,40,0.029319793681495822,0.38724210186976166
9,1.239523377636986,0.5347976057138324,2.3111863265197763,1.6154003344233714,0.9327011047503178,-0.5578252141096325,0.784384388483572,0.3822661741313535,0.7711304930501953,0.9084278499866246,0.3688401367833678,1.4540034402801825,1.6302203082467075,0.1229744786940203,0.6748056010735127,0.881376177839921,-0.06795795718676384,-1.6117641169053807,0.06453783241860919,0.42960164610602414,25,34,0.0011531986531986525,0.3623601398601399
10,0.5877425826697926,-0.41956137187969855,-1.0039305399678133,-0.5081602443093941,-0.7240411003989076,0.9976273529362737,0.22634521744449607,-0.3280233480569609,-0.9904149381357477,0.30382927468475124,-0.9532137302198348,-2.2997190287137297,-2.453435505583565,0.1905974808290358,0.5671563642219183,-2.6937413975263955,2.0829834482947693,0.4665426565797813,-0.8183828611308455,0.10682183055282861,17,30,0.058296409472880076,0.284958619811561
